sequence_id,label,length,net_charge_per_residue,hydrophobic_percent,polar_percent,charged_percent,gly_percent,pro_percent,ambiguous_count,ambiguous_rate,top1_type,top1_identity,top1_score,top1_coverage,top2_type,top2_identity,delta_top1_top2,type1_score,type1_aligned_len,type1_coverage,type1_identity,type1_mismatch_rate,type1_gap_rate,type1_conservation_match,type2_score,type2_aligned_len,type2_coverage,type2_identity,type2_mismatch_rate,type2_gap_rate,type2_conservation_match,type3_score,type3_aligned_len,type3_coverage,type3_identity,type3_mismatch_rate,type3_gap_rate,type3_conservation_match,type4_score,type4_aligned_len,type4_coverage,type4_identity,type4_mismatch_rate,type4_gap_rate,type4_conservation_match,afgp_score,afgp_aligned_len,afgp_coverage,afgp_identity,afgp_mismatch_rate,afgp_gap_rate,afgp_conservation_match,alignment_failed,low_coverage
Q6NYM1,NON_AFP,613,-0.037520391517128875,45.840130505709624,19.73898858075041,22.02283849918434,5.383360522022838,4.893964110929853,0,0.0,type3,0.7674418604651163,-217.0,0.1402936378466558,type4,0.6854838709677419,0.08195798949737443,-220.5,214,0.34910277324632955,0.43457943925233644,0.5654205607476636,0.0,0.34468046948889525,-174.0,174,0.2838499184339315,0.5977011494252874,0.40229885057471265,0.0,0.4418545974027399,-217.0,86,0.1402936378466558,0.7674418604651163,0.23255813953488372,0.0,0.6526082362160844,-198.5,124,0.20228384991843393,0.6854838709677419,0.31451612903225806,0.0,0.39716626313843983,-371.5,468,0.763458401305057,0.3162393162393162,0.6837606837606838,0.0,0.991627573004157,0,1
Q6NYN7,NON_AFP,560,0.0,52.142857142857146,21.25,15.357142857142858,7.142857142857142,3.9285714285714284,0,0.0,type3,0.7159090909090909,-195.0,0.15714285714285714,type4,0.6456692913385826,0.0702397995705083,-183.5,213,0.38035714285714284,0.4272300469483568,0.5727699530516432,0.0,0.3419874396083057,-158.0,163,0.2910714285714286,0.6257668711656442,0.37423312883435583,0.0,0.4277257154367223,-195.0,88,0.15714285714285714,0.7159090909090909,0.2840909090909091,0.0,0.6500683236423724,-176.5,127,0.22678571428571428,0.6456692913385826,0.3543307086614173,0.0,0.3805537070481264,-336.0,505,0.9017857142857143,0.29108910891089107,0.7089108910891089,0.0,1.0,0,1
Q6NYP8,NON_AFP,166,-0.04216867469879518,46.98795180722892,18.67469879518072,23.49397590361446,4.216867469879518,4.216867469879518,0,0.0,type3,0.5064935064935064,-50.5,0.463855421686747,type4,0.45714285714285713,0.04935064935064931,-102.0,133,0.8012048192771084,0.3007518796992481,0.6992481203007519,0.0,0.43442812200888037,-54.0,126,0.7590361445783133,0.42857142857142855,0.5714285714285714,0.0,0.483506348931623,-50.5,77,0.463855421686747,0.5064935064935064,0.4935064935064935,0.0,0.6477817638538537,-39.5,105,0.6325301204819277,0.45714285714285713,0.5428571428571428,0.0,0.37709507906288053,-361.0,161,0.9698795180722891,0.37267080745341613,0.6273291925465838,0.0,1.0,0,1
Q6NYR8,NON_AFP,307,-0.009771986970684038,47.88273615635179,21.49837133550489,16.612377850162865,9.120521172638437,4.234527687296417,0,0.0,type3,0.6,-83.5,0.2768729641693811,type4,0.504,0.09599999999999997,-111.0,186,0.6058631921824105,0.34946236559139787,0.6505376344086021,0.0,0.35763117008237166,-72.0,160,0.5211726384364821,0.48125,0.51875,0.0,0.4399529684525231,-83.5,85,0.2768729641693811,0.6,0.4,0.0,0.6593247546898559,-78.5,125,0.40716612377850164,0.504,0.496,0.0,0.3706425663608964,-331.0,289,0.9413680781758957,0.356401384083045,0.643598615916955,0.0,0.9968225057645173,0,1
Q6NYT1,NON_AFP,267,0.00749063670411985,43.445692883895134,24.344569288389515,22.47191011235955,5.992509363295881,9.363295880149813,0,0.0,type3,0.6049382716049383,-71.0,0.30337078651685395,type4,0.5945945945945946,0.010343677010343666,-109.0,145,0.5430711610486891,0.4413793103448276,0.5586206896551724,0.0,0.39319648545650976,-70.0,141,0.5280898876404494,0.5177304964539007,0.48226950354609927,0.0,0.43077192641730216,-71.0,81,0.30337078651685395,0.6049382716049383,0.3950617283950617,0.0,0.6425012857856512,-60.0,111,0.4157303370786517,0.5945945945945946,0.40540540540540543,0.0,0.3844746618698015,-329.0,254,0.951310861423221,0.37401574803149606,0.6259842519685039,0.0,0.9963846620706516,0,1
Q6NYZ4,NON_AFP,456,-0.017543859649122806,46.49122807017544,21.052631578947366,17.543859649122805,7.675438596491229,3.9473684210526314,0,0.0,type3,0.7738095238095238,-144.5,0.18421052631578946,type4,0.576,0.19780952380952388,-169.0,185,0.4057017543859649,0.40540540540540543,0.5945945945945946,0.0,0.339833697579912,-133.0,159,0.34868421052631576,0.5220125786163522,0.4779874213836478,0.0,0.4595324420668028,-144.5,84,0.18421052631578946,0.7738095238095238,0.2261904761904762,0.0,0.6334049104824854,-136.5,125,0.2741228070175439,0.576,0.424,0.0,0.38598893303333226,-321.5,407,0.8925438596491229,0.33415233415233414,0.6658476658476659,0.0,0.9977437448794729,0,1
Q6NYZ6,NON_AFP,469,0.014925373134328358,44.989339019189764,21.321961620469082,21.535181236673772,8.102345415778252,3.624733475479744,0,0.0,type3,0.7142857142857143,-154.0,0.1791044776119403,type4,0.6190476190476191,0.09523809523809523,-166.5,206,0.43923240938166314,0.38349514563106796,0.616504854368932,0.0,0.32902922341326357,-126.0,151,0.32196162046908317,0.609271523178808,0.39072847682119205,0.0,0.43198057364577924,-154.0,84,0.1791044776119403,0.7142857142857143,0.2857142857142857,0.0,0.6552690970075923,-143.0,126,0.26865671641791045,0.6190476190476191,0.38095238095238093,0.0,0.382925528802909,-368.5,414,0.8827292110874201,0.30193236714975846,0.6980676328502415,0.0,0.9911275764825653,0,1
Q6NZ09,NON_AFP,410,-0.03170731707317073,41.46341463414634,29.024390243902438,17.804878048780488,10.0,7.804878048780488,0,0.0,type3,0.6436781609195402,-135.0,0.2121951219512195,type4,0.5645161290322581,0.0791620318872821,-120.5,198,0.48292682926829267,0.41919191919191917,0.5808080808080808,0.0,0.3596300502914654,-116.0,159,0.3878048780487805,0.5471698113207547,0.4528301886792453,0.0,0.44746768839350404,-135.0,87,0.2121951219512195,0.6436781609195402,0.3563218390804598,0.0,0.6566012449952099,-116.5,124,0.3024390243902439,0.5645161290322581,0.43548387096774194,0.0,0.3897606515734842,-291.0,358,0.8731707317073171,0.39385474860335196,0.6061452513966481,0.0,0.9948698556756732,0,1
Q6NZ13,NON_AFP,183,-0.04918032786885246,42.07650273224044,22.950819672131146,18.0327868852459,3.825136612021858,6.557377049180328,0,0.0,type3,0.5128205128205128,-48.5,0.4262295081967213,type4,0.4774774774774775,0.03534303534303529,-94.0,149,0.8142076502732241,0.31543624161073824,0.6845637583892618,0.0,0.3914671784598883,-53.5,138,0.7540983606557377,0.41304347826086957,0.5869565217391305,0.0,0.47340812170371044,-48.5,78,0.4262295081967213,0.5128205128205128,0.48717948717948717,0.0,0.6415718480594583,-39.0,111,0.6065573770491803,0.4774774774774775,0.5225225225225225,0.0,0.4024926798878195,-336.5,179,0.9781420765027322,0.4022346368715084,0.5977653631284916,0.0,1.0,0,1
Q6NZ18,NON_AFP,570,0.010526315789473684,50.526315789473685,21.052631578947366,17.192982456140353,7.719298245614035,14.736842105263156,0,0.0,type3,0.7471264367816092,-194.0,0.15263157894736842,type4,0.6859504132231405,0.06117602355846863,-154.0,178,0.312280701754386,0.5955056179775281,0.4044943820224719,0.0,0.36161452482526096,-163.0,173,0.30350877192982456,0.5606936416184971,0.4393063583815029,0.0,0.46516866542398383,-194.0,87,0.15263157894736842,0.7471264367816092,0.25287356321839083,0.0,0.646046120465848,-175.5,121,0.21228070175438596,0.6859504132231405,0.3140495867768595,0.0,0.37328026829108285,-290.0,464,0.8140350877192982,0.375,0.625,0.0,0.9895763110601099,0,1
Q6NZ21,NON_AFP,419,0.00954653937947494,46.06205250596659,22.673031026252982,17.66109785202864,6.921241050119331,4.05727923627685,0,0.0,type4,0.6016949152542372,-121.0,0.28162291169451076,type3,0.5977011494252874,0.003993765828949836,-156.5,206,0.4916467780429594,0.35436893203883496,0.6456310679611651,0.0,0.34126157920227534,-120.5,166,0.39618138424821003,0.5,0.5,0.0,0.4551559233993657,-141.0,87,0.20763723150357996,0.5977011494252874,0.40229885057471265,0.0,0.646046120465848,-121.0,118,0.28162291169451076,0.6016949152542372,0.3983050847457627,0.0,0.3898602045027966,-349.5,371,0.8854415274463007,0.31805929919137466,0.6819407008086253,0.0,0.9896587825657439,0,1
Q6NZ22,NON_AFP,455,-0.015384615384615385,36.043956043956044,18.021978021978022,31.868131868131865,9.230769230769232,6.593406593406594,0,0.0,type3,0.6235294117647059,-159.0,0.18681318681318682,type4,0.5658914728682171,0.05763793889648883,-200.0,201,0.44175824175824174,0.34328358208955223,0.6567164179104478,0.0,0.34631368845580285,-140.0,160,0.3516483516483517,0.5375,0.4625,0.0,0.4331923174153636,-159.0,85,0.18681318681318682,0.6235294117647059,0.3764705882352941,0.0,0.6593247546898559,-140.5,129,0.2835164835164835,0.5658914728682171,0.43410852713178294,0.0,0.3830389531864928,-382.5,376,0.8263736263736263,0.30851063829787234,0.6914893617021277,0.0,0.9871367242869441,0,1
Q6NZS4,NON_AFP,505,-0.005940594059405941,44.35643564356436,16.831683168316832,23.564356435643564,10.099009900990099,4.158415841584159,0,0.0,type3,0.6590909090909091,-176.5,0.17425742574257425,type4,0.6507936507936508,0.008297258297258248,-151.5,206,0.4079207920792079,0.44660194174757284,0.5533980582524272,0.0,0.3566094726177524,-130.5,179,0.35445544554455444,0.5586592178770949,0.441340782122905,0.0,0.4467285146034763,-176.5,88,0.17425742574257425,0.6590909090909091,0.3409090909090909,0.0,0.6500683236423724,-144.5,126,0.2495049504950495,0.6507936507936508,0.3492063492063492,0.0,0.3835739745643813,-358.0,453,0.897029702970297,0.2913907284768212,0.7086092715231788,0.0,0.9913503403221755,0,1
Q6NZT6,NON_AFP,491,0.018329938900203666,40.73319755600815,22.810590631364562,22.19959266802444,8.55397148676171,12.423625254582484,0,0.0,type3,0.7058823529411765,-169.5,0.17311608961303462,type4,0.5901639344262295,0.11571841851494702,-158.0,203,0.4134419551934827,0.42857142857142855,0.5714285714285714,0.0,0.3535044483115702,-144.5,165,0.3360488798370672,0.5757575757575758,0.42424242424242425,0.0,0.4564289138573223,-169.5,85,0.17311608961303462,0.7058823529411765,0.29411764705882354,0.0,0.6485212742892149,-158.5,122,0.2484725050916497,0.5901639344262295,0.4098360655737705,0.0,0.3866140365837789,-319.5,419,0.8533604887983707,0.36515513126491644,0.6348448687350835,0.0,0.9884568217944892,0,1
Q6NZW8,NON_AFP,186,0.016129032258064516,44.623655913978496,20.43010752688172,26.344086021505376,5.376344086021505,2.6881720430107525,0,0.0,type3,0.5753424657534246,-50.0,0.3924731182795699,type4,0.5510204081632653,0.024322057590159374,-98.5,129,0.6935483870967742,0.3798449612403101,0.6201550387596899,0.0,0.3366971892237741,-56.5,132,0.7096774193548387,0.4393939393939394,0.5606060606060606,0.0,0.46910454519230677,-50.0,73,0.3924731182795699,0.5753424657534246,0.4246575342465753,0.0,0.5907439495148393,-46.5,98,0.5268817204301075,0.5510204081632653,0.4489795918367347,0.0,0.3802874146716369,-363.5,172,0.9247311827956989,0.36627906976744184,0.6337209302325582,0.0,0.9946610707322413,0,1
Q6P011,NON_AFP,189,0.015873015873015872,49.2063492063492,22.22222222222222,16.402116402116402,10.052910052910052,5.291005291005291,0,0.0,type3,0.5657894736842105,-50.0,0.4021164021164021,type2,0.4696969696969697,0.09609250398724078,-97.0,121,0.6402116402116402,0.3884297520661157,0.6115702479338843,0.0,0.4357962523470526,-47.5,132,0.6984126984126984,0.4696969696969697,0.5303030303030303,0.0,0.44251534061407244,-50.0,76,0.4021164021164021,0.5657894736842105,0.4342105263157895,0.0,0.6705381576670032,-48.0,105,0.5555555555555556,0.45714285714285713,0.5428571428571428,0.0,0.3588255949290282,-362.0,165,0.873015873015873,0.4,0.6,0.0,0.9944345707027,0,1
Q6P0C7,NON_AFP,230,0.013043478260869565,56.52173913043478,22.17391304347826,9.130434782608695,7.82608695652174,5.6521739130434785,0,0.0,type3,0.5421686746987951,-63.0,0.36086956521739133,type2,0.512,0.03016867469879514,-78.5,153,0.6652173913043479,0.41830065359477125,0.5816993464052288,0.0,0.4042710987284395,-72.5,125,0.5434782608695652,0.512,0.488,0.0,0.455374399723076,-63.0,83,0.36086956521739133,0.5421686746987951,0.4578313253012048,0.0,0.6410362949461298,-67.0,110,0.4782608695652174,0.4636363636363636,0.5363636363636364,0.0,0.39706079515952697,-301.5,228,0.991304347826087,0.41228070175438597,0.5877192982456141,0.0,1.0,0,1
Q6P0D1,NON_AFP,486,0.01440329218106996,52.674897119341566,22.839506172839506,14.19753086419753,6.378600823045268,6.584362139917696,0,0.0,type3,0.7294117647058823,-158.0,0.1748971193415638,type2,0.60625,0.12316176470588236,-145.0,203,0.4176954732510288,0.4482758620689655,0.5517241379310345,0.0,0.3492620783299805,-122.5,160,0.3292181069958848,0.60625,0.39375,0.0,0.4342136194896825,-158.0,85,0.1748971193415638,0.7294117647058823,0.27058823529411763,0.0,0.6701282350904969,-153.0,118,0.24279835390946503,0.6016949152542372,0.3983050847457627,0.0,0.35665430760402983,-293.0,398,0.8189300411522634,0.3869346733668342,0.6130653266331658,0.0,0.9903603224419372,0,1
Q6P0D5,NON_AFP,640,0.0171875,47.96875,18.125,26.09375,7.187499999999999,19.6875,0,0.0,type3,0.7380952380952381,-236.5,0.13125,type4,0.584,0.15409523809523817,-196.5,198,0.309375,0.5404040404040404,0.4595959595959596,0.0,0.2773991353662354,-223.5,179,0.2796875,0.4748603351955307,0.5251396648044693,0.0,0.4467285146034763,-236.5,84,0.13125,0.7380952380952381,0.2619047619047619,0.0,0.6443370037450388,-222.5,125,0.1953125,0.584,0.416,0.0,0.3779889330333323,-320.5,500,0.78125,0.344,0.656,0.0,0.9866536333275641,0,1
Q6P0D7,NON_AFP,576,0.003472222222222222,40.97222222222222,19.618055555555554,29.51388888888889,5.208333333333334,5.034722222222222,0,0.0,type3,0.7159090909090909,-198.5,0.1527777777777778,type4,0.6774193548387096,0.03848973607038131,-208.0,216,0.375,0.39351851851851855,0.6064814814814815,0.0,0.3464968733174495,-170.5,170,0.2951388888888889,0.5882352941176471,0.4117647058823529,0.0,0.45032872520173356,-198.5,88,0.1527777777777778,0.7159090909090909,0.2840909090909091,0.0,0.6500683236423724,-180.0,124,0.2152777777777778,0.6774193548387096,0.3225806451612903,0.0,0.3736316193154197,-374.0,491,0.8524305555555556,0.28105906313645623,0.7189409368635438,0.0,0.9882792515230887,0,1
Q6P0E7,NON_AFP,423,0.009456264775413711,43.262411347517734,21.513002364066196,19.858156028368796,8.983451536643026,8.037825059101655,0,0.0,type3,0.6162790697674418,-143.0,0.2033096926713948,type4,0.5882352941176471,0.028043775649794767,-146.5,196,0.46335697399527187,0.3877551020408163,0.6122448979591837,0.0,0.3240682213781456,-118.0,172,0.4066193853427896,0.5058139534883721,0.4941860465116279,0.0,0.4402284396289868,-143.0,86,0.2033096926713948,0.6162790697674418,0.38372093023255816,0.0,0.6526082362160844,-130.5,119,0.28132387706855794,0.5882352941176471,0.4117647058823529,0.0,0.38795724759009265,-326.0,391,0.9243498817966903,0.32225063938618925,0.6777493606138107,0.0,0.9906056692168339,0,1
Q6P0E8,NON_AFP,287,0.03484320557491289,48.43205574912892,22.299651567944252,16.02787456445993,8.710801393728223,5.574912891986063,0,0.0,type3,0.6190476190476191,-82.5,0.2926829268292683,type4,0.5,0.11904761904761907,-122.0,165,0.5749128919860628,0.3515151515151515,0.6484848484848484,0.0,0.3579160725714672,-78.5,151,0.5261324041811847,0.47019867549668876,0.5298013245033113,0.0,0.44468451956666993,-82.5,84,0.2926829268292683,0.6190476190476191,0.38095238095238093,0.0,0.6562417656498007,-85.0,118,0.41114982578397213,0.5,0.5,0.0,0.3898602045027966,-352.5,244,0.8501742160278746,0.36475409836065575,0.6352459016393442,0.0,0.9887094774501498,0,1
Q6P0F0,NON_AFP,110,0.07272727272727272,55.45454545454545,16.363636363636363,12.727272727272727,12.727272727272727,0.9090909090909091,0,0.0,type2,0.5802469135802469,-47.0,0.7363636363636363,afgp,0.4854368932038835,0.09481002037636344,-89.0,97,0.8818181818181818,0.38144329896907214,0.6185567010309279,0.0,0.43398263077462085,-47.0,81,0.7363636363636363,0.5802469135802469,0.41975308641975306,0.0,0.42733991741057203,-30.0,68,0.6181818181818182,0.47058823529411764,0.5294117647058824,0.0,0.6710894605722089,-46.0,75,0.6818181818181818,0.4533333333333333,0.5466666666666666,0.0,0.4003073885331185,-354.0,103,0.9363636363636364,0.4854368932038835,0.5145631067961165,0.0,1.0,0,0
Q6P0H7,NON_AFP,237,0.02109704641350211,46.41350210970464,20.675105485232066,18.143459915611814,10.970464135021098,2.109704641350211,0,0.0,type3,0.6712328767123288,-60.5,0.3080168776371308,type4,0.5675675675675675,0.10366530914476124,-83.5,169,0.7130801687763713,0.3668639053254438,0.6331360946745562,0.0,0.3113293248711786,-50.5,158,0.6666666666666666,0.4240506329113924,0.5759493670886076,0.0,0.4371244195482383,-60.5,73,0.3080168776371308,0.6712328767123288,0.3287671232876712,0.0,0.6044425796518256,-51.0,111,0.46835443037974683,0.5675675675675675,0.43243243243243246,0.0,0.4047009005890495,-335.0,235,0.9915611814345991,0.3617021276595745,0.6382978723404256,0.0,0.9833264007061511,0,1
Q6P0I6,NON_AFP,326,-0.04294478527607362,38.34355828220859,18.711656441717793,33.74233128834356,5.828220858895705,7.975460122699387,0,0.0,type3,0.5632183908045977,-102.0,0.2668711656441718,type4,0.47540983606557374,0.08780855473902394,-96.5,186,0.5705521472392638,0.3870967741935484,0.6129032258064516,0.0,0.371276129332042,-92.0,165,0.5061349693251533,0.44242424242424244,0.5575757575757576,0.0,0.4448028784994163,-102.0,87,0.2668711656441718,0.5632183908045977,0.4367816091954023,0.0,0.646046120465848,-94.0,122,0.37423312883435583,0.47540983606557374,0.5245901639344263,0.0,0.3797567278287872,-318.0,323,0.99079754601227,0.33126934984520123,0.6687306501547987,0.0,0.994313957683873,0,1
Q6P0I8,NON_AFP,271,-0.007380073800738007,42.435424354243544,19.18819188191882,24.354243542435423,8.487084870848708,6.273062730627306,0,0.0,type3,0.6625,-67.0,0.2952029520295203,type4,0.5517241379310345,0.1107758620689655,-103.5,163,0.6014760147601476,0.4049079754601227,0.5950920245398773,0.0,0.32081840672584344,-55.5,150,0.5535055350553506,0.52,0.48,0.0,0.4398930274845076,-67.0,80,0.2952029520295203,0.6625,0.3375,0.0,0.649511249783653,-63.5,116,0.4280442804428044,0.5517241379310345,0.4482758620689655,0.0,0.38655254999516364,-349.0,246,0.9077490774907749,0.35365853658536583,0.6463414634146342,0.0,0.9962670901054695,0,1
Q6P0U0,NON_AFP,404,-0.027227722772277228,47.02970297029702,18.316831683168317,18.564356435643564,9.653465346534654,5.445544554455446,0,0.0,type3,0.6976744186046512,-124.5,0.21287128712871287,type4,0.6115702479338843,0.08610417067076692,-113.0,190,0.47029702970297027,0.45789473684210524,0.5421052631578948,0.0,0.36334991702475694,-102.5,166,0.41089108910891087,0.5421686746987951,0.4578313253012048,0.0,0.4541715358578535,-124.5,86,0.21287128712871287,0.6976744186046512,0.3023255813953488,0.0,0.6642361431928286,-116.5,121,0.2995049504950495,0.6115702479338843,0.3884297520661157,0.0,0.4049876374490083,-298.5,367,0.9084158415841584,0.3678474114441417,0.6321525885558583,0.0,0.9949956630296757,0,1
Q6P0U9,NON_AFP,414,-0.004830917874396135,36.473429951690825,33.33333333333333,13.043478260869565,15.217391304347828,6.038647342995169,0,0.0,type4,0.5963302752293578,-135.0,0.2632850241545894,type3,0.5764705882352941,0.019859686994063708,-139.0,209,0.5048309178743962,0.37320574162679426,0.6267942583732058,0.0,0.3506569121131579,-133.0,156,0.37681159420289856,0.5064102564102564,0.4935897435897436,0.0,0.4652271364932602,-150.5,85,0.20531400966183574,0.5764705882352941,0.4235294117647059,0.0,0.6377177938885737,-135.0,109,0.2632850241545894,0.5963302752293578,0.4036697247706422,0.0,0.3977052367317975,-326.0,389,0.9396135265700483,0.3264781491002571,0.6735218508997429,0.0,0.989927260066698,0,1
Q6P0V6,NON_AFP,257,0.14396887159533073,40.856031128404666,12.840466926070038,27.626459143968873,12.840466926070038,5.447470817120623,0,0.0,type3,0.6125,-75.0,0.311284046692607,type2,0.5223880597014925,0.09011194029850755,-104.0,176,0.6848249027237354,0.3352272727272727,0.6647727272727273,0.0,0.3032030518642889,-72.5,134,0.5214007782101168,0.5223880597014925,0.47761194029850745,0.0,0.41718096982634795,-75.0,80,0.311284046692607,0.6125,0.3875,0.0,0.649511249783653,-67.0,112,0.4357976653696498,0.5178571428571429,0.48214285714285715,0.0,0.3564446425480759,-348.0,232,0.9027237354085603,0.375,0.625,0.0,0.9920836566029785,0,1
Q6P132,NON_AFP,823,-0.05103280680437424,37.424058323207774,22.84325637910085,32.32077764277035,3.766707168894289,4.860267314702309,0,0.0,type3,0.7613636363636364,-314.5,0.10692588092345079,type4,0.7265625,0.034801136363636354,-289.5,214,0.2600243013365735,0.5093457943925234,0.49065420560747663,0.0,0.3360982654323113,-270.0,175,0.212636695018226,0.6571428571428571,0.34285714285714286,0.0,0.4498245235210613,-314.5,88,0.10692588092345079,0.7613636363636364,0.23863636363636365,0.0,0.6500683236423724,-281.0,128,0.15552855407047386,0.7265625,0.2734375,0.0,0.37821894500826214,-433.0,549,0.6670716889428918,0.3114754098360656,0.6885245901639344,0.0,0.9895175091035274,0,1
