sequence_id,label,reviewed,afp_type,medoid_type1_id,medoid_type2_id,medoid_type3_id,medoid_type4_id,medoid_afgp_id,medoid_type1_score,medoid_type1_identity,medoid_type1_coverage,medoid_type1_gap_rate,medoid_type2_score,medoid_type2_identity,medoid_type2_coverage,medoid_type2_gap_rate,medoid_type3_score,medoid_type3_identity,medoid_type3_coverage,medoid_type3_gap_rate,medoid_type4_score,medoid_type4_identity,medoid_type4_coverage,medoid_type4_gap_rate,medoid_afgp_score,medoid_afgp_identity,medoid_afgp_coverage,medoid_afgp_gap_rate,medoid_top1_type,medoid_top1_identity,medoid_delta_top1_top2_ident,medoid_top1_type_by_score,medoid_delta_top1_top2_score
Q1L9A2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-41.5,0.45,0.5095541401273885,0.0,-44.5,0.5714285714285714,0.6242038216560509,0.0,-49.0,0.43548387096774194,0.39490445859872614,0.0,-34.0,0.5319148936170213,0.5987261146496815,0.0,-341.5,0.4230769230769231,0.9936305732484076,0.0,type2,0.5714285714285714,0.03951367781155013,type4,7.5
Q1LU93,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-72.5,0.4,0.3954802259887006,0.0,-68.0,0.40869565217391307,0.6497175141242938,0.0,-57.5,0.5357142857142857,0.3163841807909605,0.0,-50.0,0.4742268041237113,0.5480225988700564,0.0,-363.5,0.4230769230769231,0.8813559322033898,0.0,type3,0.5357142857142857,0.06148748159057438,type4,7.5
Q1LUI2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-66.0,0.3956043956043956,0.455,0.0,-60.0,0.48333333333333334,0.6,0.0,-63.0,0.5714285714285714,0.315,0.0,-54.0,0.5151515151515151,0.495,0.0,-360.0,0.3230769230769231,0.975,0.0,type3,0.5714285714285714,0.05627705627705626,type4,6.0
Q1LUM3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-93.5,0.5568181818181818,0.284789644012945,0.0,-81.5,0.4896551724137931,0.4692556634304207,0.0,-107.0,0.6031746031746031,0.20388349514563106,0.0,-72.5,0.5862068965517241,0.37540453074433655,0.0,-348.5,0.38636363636363635,0.8543689320388349,0.0,type3,0.6031746031746031,0.016967706622879053,type4,9.0
Q1LUV9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-59.0,0.42857142857142855,0.47619047619047616,0.0,-59.0,0.3944954128440367,0.7414965986394558,0.0,-45.5,0.45901639344262296,0.41496598639455784,0.0,-35.0,0.5555555555555556,0.5510204081632653,0.0,-377.0,0.35664335664335667,0.9727891156462585,0.0,type4,0.5555555555555556,0.09653916211293262,type4,10.5
Q1LV46,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-92.0,0.49411764705882355,0.3148148148148148,0.0,-69.5,0.4520547945205479,0.5407407407407407,0.0,-87.5,0.639344262295082,0.22592592592592592,0.0,-68.0,0.5175438596491229,0.4222222222222222,0.0,-320.0,0.39759036144578314,0.9222222222222223,0.0,type3,0.639344262295082,0.12180040264595915,type4,1.5
Q1LVC2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-547.5,0.8351648351648352,0.06899166034874905,0.0,-495.0,0.7239263803680982,0.12357846853677028,0.0,-571.5,0.9354838709677419,0.04700530705079606,0.0,-517.5,0.8306451612903226,0.09401061410159212,0.0,-487.5,0.3597122302158273,0.5269143290371494,0.0,type3,0.9354838709677419,0.10031903580290669,afgp,7.5
Q1LVN1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-44.5,0.3918918918918919,0.556390977443609,0.0,-47.5,0.49,0.7518796992481203,0.0,-40.0,0.5660377358490566,0.39849624060150374,0.0,-32.5,0.5301204819277109,0.6240601503759399,0.0,-334.0,0.5118110236220472,0.9548872180451128,0.0,type3,0.5660377358490566,0.035917253921345704,type4,7.5
Q1LVN8,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-250.5,0.7362637362637363,0.1315028901734104,0.0,-225.0,0.6086956521739131,0.23265895953757226,0.0,-277.5,0.8125,0.09248554913294797,0.0,-220.5,0.7540983606557377,0.17630057803468208,0.0,-363.0,0.3295668549905838,0.7673410404624278,0.0,type3,0.8125,0.058401639344262346,type4,4.5
Q1LVQ2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-390.0,0.8021978021978022,0.09430051813471503,0.0,-337.5,0.7267080745341615,0.16683937823834197,0.0,-396.0,0.90625,0.06632124352331606,0.0,-348.0,0.8016528925619835,0.12538860103626942,0.0,-427.5,0.3136645962732919,0.6673575129533679,0.0,type3,0.90625,0.10405219780219777,type2,10.5
Q1LVW0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-400.0,0.8571428571428571,0.089128305582762,0.0,-356.5,0.7358490566037735,0.15572967678746327,0.0,-433.0,0.859375,0.06268364348677767,0.0,-370.0,0.8306451612903226,0.12144955925563174,0.0,-394.0,0.3402985074626866,0.6562193927522038,0.0,type3,0.859375,0.0022321428571429047,type2,13.5
Q1LW89,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-290.5,0.8351648351648352,0.11651728553137004,0.0,-254.5,0.6380368098159509,0.2087067861715749,0.0,-320.5,0.859375,0.08194622279129321,0.0,-266.5,0.75,0.15364916773367476,0.0,-376.0,0.31217838765008576,0.7464788732394366,0.0,type3,0.859375,0.024210164835164805,type2,12.0
Q1LWC2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-93.5,0.52,0.2808988764044944,0.0,-75.5,0.49624060150375937,0.49812734082397003,0.0,-80.0,0.6721311475409836,0.22846441947565543,0.0,-80.0,0.5092592592592593,0.4044943820224719,0.0,-354.5,0.31800766283524906,0.9775280898876404,0.0,type3,0.6721311475409836,0.15213114754098356,type2,4.5
Q1LWE6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-198.5,0.5955056179775281,0.17248062015503876,0.0,-158.0,0.5506329113924051,0.3062015503875969,0.0,-200.0,0.703125,0.12403100775193798,0.0,-156.5,0.6724137931034483,0.2248062015503876,0.0,-351.5,0.34382566585956414,0.8003875968992248,0.0,type3,0.703125,0.030711206896551713,type4,1.5
Q1LWJ6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-68.5,0.5119047619047619,0.37168141592920356,0.0,-64.0,0.45864661654135336,0.588495575221239,0.0,-64.0,0.7321428571428571,0.24778761061946902,0.0,-58.0,0.5045871559633027,0.4823008849557522,0.0,-355.0,0.35046728971962615,0.9469026548672567,0.0,type3,0.7321428571428571,0.22023809523809523,type4,6.0
Q1LWL2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-73.0,0.40963855421686746,0.39903846153846156,0.0,-62.5,0.4263565891472868,0.6201923076923077,0.0,-70.0,0.5166666666666667,0.28846153846153844,0.0,-52.0,0.49523809523809526,0.5048076923076923,0.0,-364.0,0.3382352941176471,0.9807692307692307,0.0,type3,0.5166666666666667,0.021428571428571463,type4,10.5
Q1LWV4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-141.5,0.5666666666666667,0.22727272727272727,0.0,-105.5,0.5503355704697986,0.37626262626262624,0.0,-152.0,0.6666666666666666,0.15151515151515152,0.0,-120.5,0.6111111111111112,0.2727272727272727,0.0,-336.5,0.3398876404494382,0.898989898989899,0.0,type3,0.6666666666666666,0.05555555555555547,type2,15.0
Q1LWV7,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-170.0,0.5384615384615384,0.20222222222222222,0.0,-138.5,0.5263157894736842,0.3377777777777778,0.0,-165.5,0.6875,0.14222222222222222,0.0,-141.5,0.6,0.26666666666666666,0.0,-344.0,0.33161953727506427,0.8644444444444445,0.0,type3,0.6875,0.08750000000000002,type2,3.0
Q1LWX3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-82.0,0.3764705882352941,0.4207920792079208,0.0,-67.0,0.4482758620689655,0.5742574257425742,0.0,-68.5,0.5245901639344263,0.30198019801980197,0.0,-65.5,0.4563106796116505,0.5099009900990099,0.0,-379.0,0.33513513513513515,0.9158415841584159,0.0,type3,0.5245901639344263,0.06827948432277575,type4,1.5
Q1LX29,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-331.0,0.6781609195402298,0.10687960687960688,0.0,-274.0,0.660377358490566,0.19533169533169534,0.0,-334.0,0.828125,0.07862407862407862,0.0,-296.5,0.7310924369747899,0.14619164619164618,0.0,-433.0,0.3449612403100775,0.6339066339066339,0.0,type3,0.828125,0.09703256302521013,type2,22.5
Q1LX59,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-96.5,0.4444444444444444,0.32608695652173914,0.0,-77.0,0.532258064516129,0.4492753623188406,0.0,-92.0,0.6349206349206349,0.22826086956521738,0.0,-83.0,0.49137931034482757,0.42028985507246375,0.0,-318.5,0.4087301587301587,0.9130434782608695,0.0,type3,0.6349206349206349,0.10266257040450588,type2,6.0
Q1LXC9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-407.0,0.7802197802197802,0.08947885939036382,0.0,-354.5,0.7222222222222222,0.1592920353982301,0.0,-429.5,0.859375,0.06293018682399214,0.0,-375.5,0.7768595041322314,0.11897738446411013,0.0,-458.0,0.328,0.6145526057030481,0.0,type3,0.859375,0.07915521978021978,type2,21.0
Q1LXE6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-206.0,0.7032967032967034,0.15716753022452504,0.0,-180.5,0.6241610738255033,0.25734024179620035,0.0,-224.0,0.796875,0.11053540587219343,0.0,-189.5,0.6583333333333333,0.20725388601036268,0.0,-383.0,0.288135593220339,0.8151986183074266,0.0,type3,0.796875,0.09357829670329665,type2,9.0
Q1LXK4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-414.0,0.7802197802197802,0.08983218163869694,0.0,-366.0,0.7051282051282052,0.1539980256663376,0.0,-430.5,0.859375,0.0631786771964462,0.0,-372.0,0.8387096774193549,0.12240868706811452,0.0,-457.5,0.3157076205287714,0.6347482724580454,0.0,type3,0.859375,0.02066532258064513,type2,6.0
Q1LXK5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-416.5,0.7888888888888889,0.08866995073891626,0.0,-364.0,0.6748466257668712,0.1605911330049261,0.0,-425.5,0.859375,0.06305418719211822,0.0,-371.5,0.7786885245901639,0.12019704433497537,0.0,-458.5,0.31345565749235477,0.6443349753694582,0.0,type3,0.859375,0.07048611111111114,type2,7.5
Q1LXZ9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-305.5,0.6373626373626373,0.12117177097203728,0.0,-254.5,0.6289308176100629,0.21171770972037285,0.0,-299.5,0.8125,0.085219707057257,0.0,-254.5,0.7398373983739838,0.16378162450066577,0.0,-425.5,0.3159922928709056,0.6910785619174434,0.0,type3,0.8125,0.07266260162601623,type2,0.0
Q1LY84,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-102.0,0.3977272727272727,0.3271375464684015,0.0,-76.5,0.46808510638297873,0.5241635687732342,0.0,-90.0,0.6129032258064516,0.23048327137546468,0.0,-79.5,0.5327102803738317,0.39776951672862454,0.0,-358.5,0.35797665369649806,0.9553903345724907,0.0,type3,0.6129032258064516,0.0801929454326199,type2,3.0
Q1LYE3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-229.5,0.7111111111111111,0.14446227929373998,0.0,-187.5,0.6405228758169934,0.24558587479935795,0.0,-243.0,0.765625,0.10272873194221509,0.0,-202.5,0.6854838709677419,0.19903691813804172,0.0,-333.0,0.31346153846153846,0.8346709470304976,0.0,type3,0.765625,0.05451388888888886,type2,15.0
Q1LYG0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-459.5,0.8461538461538461,0.08132260947274352,0.0,-416.0,0.6871165644171779,0.1456657730116175,0.0,-482.0,0.859375,0.05719392314566577,0.0,-429.5,0.7886178861788617,0.10991957104557641,0.0,-476.0,0.3213213213213213,0.5951742627345844,0.0,type3,0.859375,0.013221153846153855,type2,13.5
Q1LYG4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-168.0,0.5111111111111111,0.2102803738317757,0.0,-126.0,0.49056603773584906,0.37149532710280375,0.0,-159.0,0.703125,0.14953271028037382,0.0,-129.0,0.5666666666666667,0.2803738317757009,0.0,-366.0,0.304,0.8761682242990654,0.0,type3,0.703125,0.13645833333333335,type2,3.0
Q1MTD3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-154.0,0.5569620253164557,0.1975,0.0,-118.0,0.5163398692810458,0.3825,0.0,-142.0,0.7333333333333333,0.15,0.0,-115.0,0.6016949152542372,0.295,0.0,-388.0,0.3026706231454006,0.8425,0.0,type3,0.7333333333333333,0.13163841807909604,type4,3.0
Q1RLT2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-39.0,0.5348837209302325,0.5375,0.0,-51.0,0.44594594594594594,0.925,0.0,-19.5,0.4423076923076923,0.65,0.0,-33.0,0.5384615384615384,0.8125,0.0,-376.5,0.4125,1.0,0.0,type4,0.5384615384615384,0.003577817531305927,type3,13.5
Q1RLU1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-323.0,0.7472527472527473,0.11070559610705596,0.0,-267.5,0.6975308641975309,0.19708029197080293,0.0,-339.5,0.828125,0.07785888077858881,0.0,-278.0,0.75,0.15085158150851583,0.0,-416.0,0.30155979202772965,0.7019464720194647,0.0,type3,0.828125,0.078125,type2,10.5
Q1RLU9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-160.0,0.5164835164835165,0.21770334928229665,0.0,-116.5,0.5448275862068965,0.34688995215311,0.0,-151.0,0.703125,0.15311004784688995,0.0,-118.0,0.6,0.28708133971291866,0.0,-350.5,0.31466666666666665,0.8971291866028708,0.0,type3,0.703125,0.10312500000000002,type2,1.5
Q1RM35,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-111.0,0.5666666666666667,0.2571428571428571,0.0,-97.5,0.49324324324324326,0.4228571428571429,0.0,-123.0,0.711864406779661,0.16857142857142857,0.0,-84.0,0.5785123966942148,0.3457142857142857,0.0,-361.5,0.315625,0.9142857142857143,0.0,type3,0.711864406779661,0.13335201008544617,type4,13.5
Q1RMA6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-185.5,0.8021978021978022,0.1602112676056338,0.0,-173.5,0.5886075949367089,0.27816901408450706,0.0,-218.5,0.78125,0.11267605633802817,0.0,-175.0,0.7542372881355932,0.20774647887323944,0.0,-298.0,0.3422680412371134,0.8538732394366197,0.0,type1,0.8021978021978022,0.020947802197802234,type2,1.5
Q25C93,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-143.0,0.6373626373626373,0.21212121212121213,0.0,-126.5,0.5369127516778524,0.3473193473193473,0.0,-161.0,0.7049180327868853,0.14219114219114218,0.0,-132.5,0.6153846153846154,0.2727272727272727,0.0,-294.5,0.3681462140992167,0.8927738927738927,0.0,type3,0.7049180327868853,0.06755539542424793,type2,6.0
Q29RA5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-85.0,0.5058823529411764,0.33203125,0.0,-61.0,0.48854961832061067,0.51171875,0.0,-80.5,0.6724137931034483,0.2265625,0.0,-62.5,0.6019417475728155,0.40234375,0.0,-343.0,0.41013824884792627,0.84765625,0.0,type3,0.6724137931034483,0.0704720455306328,type2,1.5
Q29RB4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-135.5,0.5666666666666667,0.23076923076923078,0.0,-111.5,0.49044585987261147,0.4025641025641026,0.0,-138.5,0.734375,0.1641025641025641,0.0,-105.5,0.6239316239316239,0.3,0.0,-366.5,0.2905027932960894,0.9179487179487179,0.0,type3,0.734375,0.11044337606837606,type4,6.0
Q2EY13,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-422.5,0.9010989010989011,0.08512628624883069,0.0,-382.0,0.7125,0.14967259120673526,0.0,-448.0,0.890625,0.05986903648269411,0.0,-392.5,0.8442622950819673,0.11412535079513564,0.0,-373.0,0.35976505139500736,0.637043966323667,0.0,type1,0.9010989010989011,0.010473901098901117,afgp,9.0
Q2I327,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-148.5,0.7341772151898734,0.1759465478841871,0.0,-124.5,0.6,0.32293986636971045,0.0,-168.0,0.6984126984126984,0.1403118040089087,0.0,-139.5,0.5897435897435898,0.26057906458797325,0.0,-279.0,0.34507042253521125,0.9487750556792873,0.0,type1,0.7341772151898734,0.03576451677717507,type2,15.0
Q2KN94,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-444.0,0.8571428571428571,0.08139534883720931,0.0,-403.5,0.7531645569620253,0.1413237924865832,0.0,-484.5,0.859375,0.057245080500894455,0.0,-415.5,0.7967479674796748,0.11001788908765653,0.0,-418.5,0.33825701624815363,0.6055456171735242,0.0,type3,0.859375,0.0022321428571429047,type2,12.0
Q2KTC2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-244.0,0.7142857142857143,0.13957055214723926,0.0,-208.0,0.632258064516129,0.23773006134969324,0.0,-254.5,0.828125,0.09815950920245399,0.0,-199.0,0.775,0.18404907975460122,0.0,-364.0,0.30174081237911027,0.7929447852760736,0.0,type3,0.828125,0.05312499999999998,type4,9.0
Q2LE08,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-252.0,0.6153846153846154,0.13808801213960548,0.0,-223.5,0.5548387096774193,0.23520485584218512,0.0,-259.5,0.8412698412698413,0.09559939301972686,0.0,-217.5,0.6451612903225806,0.18816388467374812,0.0,-340.5,0.28471001757469244,0.8634294385432474,0.0,type3,0.8412698412698413,0.19610855094726065,type4,6.0
Q2THW0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-278.0,0.7802197802197802,0.12231182795698925,0.0,-248.0,0.6196319018404908,0.21908602150537634,0.0,-300.5,0.8125,0.08602150537634409,0.0,-263.0,0.7154471544715447,0.16532258064516128,0.0,-330.5,0.33098591549295775,0.7634408602150538,0.0,type3,0.8125,0.03228021978021978,type2,15.0
Q2TLY1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-248.0,0.813953488372093,0.12303290414878398,0.0,-236.0,0.5668789808917197,0.2246065808297568,0.0,-284.0,0.828125,0.09155937052932761,0.0,-227.0,0.7272727272727273,0.17310443490701002,0.0,-374.0,0.2725752508361204,0.8555078683834049,0.0,type3,0.828125,0.014171511627906974,type4,9.0
Q2TLY2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-239.5,0.7582417582417582,0.13704819277108435,0.0,-217.0,0.5923566878980892,0.23644578313253012,0.0,-262.0,0.828125,0.0963855421686747,0.0,-209.5,0.75,0.18072289156626506,0.0,-374.5,0.28308823529411764,0.8192771084337349,0.0,type3,0.828125,0.06988324175824179,type4,7.5
Q2WED0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-134.5,0.5113636363636364,0.24175824175824176,0.0,-115.0,0.5140845070422535,0.3901098901098901,0.0,-125.5,0.746031746031746,0.17307692307692307,0.0,-101.5,0.5689655172413793,0.31868131868131866,0.0,-341.5,0.3216374269005848,0.9395604395604396,0.0,type3,0.746031746031746,0.1770662287903667,type4,13.5
Q2WG78,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-48.0,0.30666666666666664,0.6818181818181818,0.0,-42.0,0.4883720930232558,0.7818181818181819,0.0,-39.0,0.4067796610169492,0.5363636363636364,0.0,-45.0,0.4925373134328358,0.6090909090909091,0.0,-370.5,0.34545454545454546,1.0,0.0,type4,0.4925373134328358,0.004165220409580006,type3,3.0
Q2YDP8,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-172.5,0.5777777777777777,0.18907563025210083,0.0,-138.0,0.5217391304347826,0.3382352941176471,0.0,-180.0,0.71875,0.13445378151260504,0.0,-133.5,0.6964285714285714,0.23529411764705882,0.0,-351.0,0.2922374429223744,0.9201680672268907,0.0,type3,0.71875,0.022321428571428603,type4,4.5
Q2YDQ5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-254.5,0.7032967032967034,0.13402061855670103,0.0,-211.0,0.6583850931677019,0.23711340206185566,0.0,-277.0,0.8032786885245902,0.0898379970544919,0.0,-227.5,0.6885245901639344,0.1796759941089838,0.0,-398.5,0.25749559082892415,0.8350515463917526,0.0,type3,0.8032786885245902,0.09998198522788682,type2,16.5
Q2YDR3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-109.5,0.5617977528089888,0.26099706744868034,0.0,-102.0,0.46153846153846156,0.4574780058651026,0.0,-115.5,0.7580645161290323,0.18181818181818182,0.0,-94.5,0.5803571428571429,0.3284457478005865,0.0,-330.0,0.3333333333333333,0.9325513196480938,0.0,type3,0.7580645161290323,0.17770737327188935,type4,7.5
Q2YDS5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-99.5,0.36666666666666664,0.3614457831325301,0.0,-75.5,0.4573643410852713,0.5180722891566265,0.0,-89.0,0.546875,0.2570281124497992,0.0,-65.0,0.47863247863247865,0.46987951807228917,0.0,-395.0,0.28205128205128205,0.9397590361445783,0.0,type3,0.546875,0.06824252136752135,type4,10.5
Q2Z1R2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-98.5,0.6043956043956044,0.2676470588235294,0.0,-92.5,0.5507246376811594,0.40588235294117647,0.0,-125.5,0.6721311475409836,0.17941176470588235,0.0,-103.0,0.5,0.3411764705882353,0.0,-344.5,0.30357142857142855,0.9882352941176471,0.0,type3,0.6721311475409836,0.06773554314537922,type2,6.0
Q32LQ3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-129.0,0.6404494382022472,0.2202970297029703,0.0,-114.0,0.5263157894736842,0.37623762376237624,0.0,-142.5,0.7903225806451613,0.15346534653465346,0.0,-117.0,0.6388888888888888,0.26732673267326734,0.0,-325.5,0.3434065934065934,0.900990099009901,0.0,type3,0.7903225806451613,0.14987314244291405,type2,3.0
Q32LQ4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-115.0,0.6888888888888889,0.225,0.0,-100.0,0.5405405405405406,0.37,0.0,-140.5,0.71875,0.16,0.0,-113.5,0.6140350877192983,0.285,0.0,-304.0,0.3484042553191489,0.94,0.0,type3,0.71875,0.029861111111111116,type2,13.5
Q32LU7,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-235.0,0.7692307692307693,0.136431784107946,0.0,-211.0,0.6265822784810127,0.2368815592203898,0.0,-263.5,0.828125,0.095952023988006,0.0,-205.0,0.7540983606557377,0.18290854572713644,0.0,-323.5,0.3096085409252669,0.8425787106446777,0.0,type3,0.828125,0.058894230769230727,type4,6.0
Q32PN7,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-314.0,0.6629213483146067,0.11772486772486772,0.0,-257.0,0.6012269938650306,0.2156084656084656,0.0,-309.5,0.78125,0.08465608465608465,0.0,-258.5,0.6991869918699187,0.1626984126984127,0.0,-413.0,0.2708333333333333,0.7619047619047619,0.0,type3,0.78125,0.08206300813008127,type2,1.5
Q32PP1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-157.5,0.5164835164835165,0.23037974683544304,0.0,-117.0,0.5588235294117647,0.34430379746835443,0.0,-139.5,0.71875,0.1620253164556962,0.0,-105.0,0.6120689655172413,0.2936708860759494,0.0,-367.5,0.30346820809248554,0.8759493670886076,0.0,type3,0.71875,0.10668103448275867,type4,12.0
Q32PP3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-121.5,0.4943820224719101,0.26099706744868034,0.0,-94.5,0.4897959183673469,0.4310850439882698,0.0,-118.5,0.7096774193548387,0.18181818181818182,0.0,-85.5,0.6120689655172413,0.34017595307917886,0.0,-340.5,0.32,0.9530791788856305,0.0,type3,0.7096774193548387,0.09760845383759742,type4,9.0
Q32PR0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-78.5,0.5357142857142857,0.3111111111111111,0.0,-71.0,0.4714285714285714,0.5185185185185185,0.0,-89.0,0.6129032258064516,0.22962962962962963,0.0,-86.0,0.46846846846846846,0.4111111111111111,0.0,-320.0,0.3684210526315789,0.9851851851851852,0.0,type3,0.6129032258064516,0.07718894009216593,type2,7.5
Q32PV0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-110.0,0.43956043956043955,0.30333333333333334,0.0,-93.5,0.5433070866141733,0.42333333333333334,0.0,-102.5,0.6507936507936508,0.21,0.0,-80.0,0.543859649122807,0.38,0.0,-348.5,0.36162361623616235,0.9033333333333333,0.0,type3,0.6507936507936508,0.10693400167084377,type4,13.5
Q32PW3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-492.5,0.8571428571428571,0.0764063811922754,0.0,-438.5,0.7407407407407407,0.13602015113350127,0.0,-513.5,0.953125,0.05373635600335852,0.0,-452.0,0.8524590163934426,0.10243492863140219,0.0,-473.0,0.3722397476340694,0.5323257766582704,0.0,type3,0.953125,0.0959821428571429,type2,13.5
Q35920,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-60.0,0.4725274725274725,0.4008810572687225,0.0,-58.5,0.496,0.5506607929515418,0.0,-66.0,0.59375,0.28193832599118945,0.0,-52.5,0.4909090909090909,0.4845814977973568,0.0,-270.0,0.48214285714285715,0.986784140969163,0.0,type3,0.59375,0.09775,type4,6.0
Q36090,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-44.5,0.35,0.6015037593984962,0.0,-50.5,0.47,0.7518796992481203,0.0,-41.5,0.4915254237288136,0.44360902255639095,0.0,-38.5,0.4166666666666667,0.7218045112781954,0.0,-308.5,0.6046511627906976,0.9699248120300752,0.0,afgp,0.6046511627906976,0.11312573906188406,type4,3.0
Q36362,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-38.5,0.34146341463414637,0.7454545454545455,0.0,-55.0,0.6666666666666666,0.7636363636363637,0.0,-23.5,0.47368421052631576,0.6909090909090909,0.0,-40.0,0.5306122448979592,0.8909090909090909,0.0,-368.5,0.5272727272727272,1.0,0.0,type2,0.6666666666666666,0.1360544217687074,type3,15.0
